dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
35,drummer1/eval_session/2,28,hihat,8,14,8,6,0,0.5714285714285714,1.0,0.7272727272727273,0.007099782282047261
35,drummer1/eval_session/2,28,cymbal,0,14,0,14,0,0.0,1.0,0.0,
36,drummer1/eval_session/2,32,kick,5,15,5,10,0,0.3333333333333333,1.0,0.5,0.00387577634820051
36,drummer1/eval_session/2,32,snare,11,14,9,5,2,0.6428571428571429,0.8181818181818182,0.7200000000000001,0.007011860263604048
36,drummer1/eval_session/2,32,tom,0,15,0,15,0,0.0,1.0,0.0,
36,drummer1/eval_session/2,32,hihat,6,15,6,9,0,0.4,1.0,0.5714285714285715,0.002110350246422199
36,drummer1/eval_session/2,32,cymbal,1,15,1,14,0,0.06666666666666667,1.0,0.125,0.002108810158813923
37,drummer1/eval_session/2,36,kick,5,10,5,5,0,0.5,1.0,0.6666666666666666,0.0021644146469444792
37,drummer1/eval_session/2,36,snare,4,14,4,10,0,0.2857142857142857,1.0,0.4444444444444445,0.0034047054353248296
37,drummer1/eval_session/2,36,tom,0,11,0,11,0,0.0,1.0,0.0,
37,drummer1/eval_session/2,36,hihat,9,13,8,5,1,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.005710551961475076
37,drummer1/eval_session/2,36,cymbal,0,13,0,13,0,0.0,1.0,0.0,
38,drummer1/eval_session/2,40,kick,6,12,6,6,0,0.5,1.0,0.6666666666666666,0.0026770959568132116
38,drummer1/eval_session/2,40,snare,3,13,3,10,0,0.23076923076923078,1.0,0.375,0.004012421473793183
38,drummer1/eval_session/2,40,tom,0,11,0,11,0,0.0,1.0,0.0,
38,drummer1/eval_session/2,40,hihat,9,13,8,5,1,0.6153846153846154,0.8888888888888888,0.7272727272727274,0.00479337744864629
38,drummer1/eval_session/2,40,cymbal,0,13,0,13,0,0.0,1.0,0.0,
39,drummer1/eval_session/2,44,kick,5,12,5,7,0,0.4166666666666667,1.0,0.5882352941176471,0.0025442524961873936
